t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1574562282,271,0.227541,0.000000,0.000000,0.000000,events/second
1574562285,274,0.229481,0.000000,0.000000,0.000000,events/second
1574562288,274,0.228906,0.000000,0.000000,0.000000,events/second
1574562291,274,0.228334,0.000000,0.000000,0.000000,events/second
1574562294,274,0.227764,0.000000,0.000000,0.000000,events/second
1574562297,274,0.227197,0.000000,0.000000,0.000000,events/second
1574562300,274,0.226634,0.000000,0.000000,0.000000,events/second
1574562303,274,0.226072,0.000000,0.000000,0.000000,events/second
1574562306,277,0.227984,0.000000,0.000000,0.000000,events/second
1574562309,277,0.227422,0.000000,0.000000,0.000000,events/second
1574562312,277,0.226863,0.000000,0.000000,0.000000,events/second
1574562315,277,0.226308,0.000000,0.000000,0.000000,events/second
1574562318,277,0.225755,0.000000,0.000000,0.000000,events/second
1574562321,277,0.225204,0.000000,0.000000,0.000000,events/second
1574562324,280,0.227089,0.000000,0.000000,0.000000,events/second
1574562327,280,0.226537,0.000000,0.000000,0.000000,events/second
1574562330,280,0.225989,0.000000,0.000000,0.000000,events/second
1574562333,280,0.225441,0.000000,0.000000,0.000000,events/second
1574562336,280,0.224898,0.000000,0.000000,0.000000,events/second
1574562339,280,0.224359,0.000000,0.000000,0.000000,events/second
1574562342,280,0.223821,0.000000,0.000000,0.000000,events/second
1574562345,283,0.225678,0.000000,0.000000,0.000000,events/second
1574562348,283,0.225139,0.000000,0.000000,0.000000,events/second
1574562351,283,0.224604,0.000000,0.000000,0.000000,events/second
1574562354,283,0.224070,0.000000,0.000000,0.000000,events/second
1574562357,283,0.223538,0.000000,0.000000,0.000000,events/second
1574562360,283,0.223010,0.000000,0.000000,0.000000,events/second
1574562363,283,0.222485,0.000000,0.000000,0.000000,events/second
1574562366,286,0.224314,0.000000,0.000000,0.000000,events/second
1574562369,286,0.223788,0.000000,0.000000,0.000000,events/second
1574562372,286,0.223263,0.000000,0.000000,0.000000,events/second
1574562375,286,0.222741,0.000000,0.000000,0.000000,events/second
1574562378,286,0.222223,0.000000,0.000000,0.000000,events/second
1574562381,286,0.221706,0.000000,0.000000,0.000000,events/second
1574562384,289,0.223511,0.000000,0.000000,0.000000,events/second
1574562387,289,0.222994,0.000000,0.000000,0.000000,events/second
1574562390,290,0.223249,0.000000,0.000000,0.000000,events/second
1574562393,295,0.226574,0.000000,0.000000,0.000000,events/second
1574562396,299,0.229119,0.000000,0.000000,0.000000,events/second
1574562399,299,0.228593,0.000000,0.000000,0.000000,events/second
1574562402,299,0.228070,0.000000,0.000000,0.000000,events/second
1574562405,307,0.233638,0.000000,0.000000,0.000000,events/second
1574562408,308,0.233865,0.000000,0.000000,0.000000,events/second
1574562411,315,0.238636,0.000000,0.000000,0.000000,events/second
1574562414,316,0.238851,0.000000,0.000000,0.000000,events/second
1574562417,316,0.238311,0.000000,0.000000,0.000000,events/second
1574562420,317,0.238526,0.000000,0.000000,0.000000,events/second
1574562423,317,0.237988,0.000000,0.000000,0.000000,events/second
1574562426,322,0.241199,0.000000,0.000000,0.000000,events/second
1574562429,322,0.240658,0.000000,0.000000,0.000000,events/second
