t,value
1574572152,44082624
1574572155,44082624
1574572158,44114816
1574572161,44114816
1574572164,44117120
1574572167,44122112
1574572170,44128512
1574572173,44128512
1574572176,44136128
1574572179,44167040
1574572182,44168320
1574572185,44188160
1574572188,44188160
1574572191,44212032
1574572194,44295552
1574572197,44313856
1574572200,44339008
1574572203,44473664
1574572206,44518976
1574572209,44518976
1574572212,44518976
1574572215,44518976
1574572218,44518976
1574572221,44518976
1574572224,44518976
1574572227,44518976
1574572230,44518976
1574572233,44518976
1574572236,44749760
1574572239,44766592
1574572242,44806528
1574572245,44768128
1574572248,44775040
1574572251,44776000
1574572254,44787840
1574572257,44798464
1574572260,44800384
1574572263,44873920
1574572266,44949824
1574572269,45036416
1574572272,45157632
1574572275,45228224
1574572278,45229888
1574572281,45327616
1574572284,45337024
1574572287,45448384
1574572290,45512000
1574572293,45570752
1574572296,45755200
1574572299,45759104
1574572302,45911296
1574572305,45963392
1574572308,46180672
1574572311,46137216
1574572314,46137216
1574572317,46042752
1574572320,46042752
1574572323,46042752
1574572326,45929920
1574572329,45929920
1574572332,45929920
1574572335,45929920
1574572338,46036864
1574572341,46119168
1574572344,46374016
1574572347,46383424
1574572350,46383424
1574572353,46383424
1574572356,46383424
1574572359,46384064
1574572362,46384064
1574572365,46384064
1574572368,46395008
1574572371,46395008
1574572374,46395008
1574572377,46395008
1574572380,46401728
1574572383,46401728
1574572386,46401728
1574572389,46401728
1574572392,46401728
1574572395,46401728
1574572398,46401728
1574572401,46401728
1574572404,46406592
1574572407,46406592
1574572410,46406592
1574572413,46406592
1574572416,46406592
1574572419,46412480
1574572422,46412480
1574572425,46414080
1574572428,46414080
1574572431,46414080
1574572434,46414080
1574572437,46414080
1574572440,46414080
1574572443,46414080
1574572446,46414080
1574572449,46410816
1574572452,46410816
1574572455,46410816
1574572458,46410816
1574572461,46410816
1574572464,46410816
1574572467,46410816
1574572470,46410816
1574572473,46410816
1574572476,46410816
1574572479,46410816
1574572482,46410816
1574572485,46410816
1574572488,46410816
1574572491,46410816
1574572494,46410816
1574572497,46410816
1574572500,46450176
1574572503,46450176
1574572506,46450176
1574572509,46450176
1574572512,46450176
1574572515,46252736
1574572518,46219904
1574572521,46219904
1574572524,46219904
1574572527,46218944
1574572530,46218944
1574572533,46217536
1574572536,46217536
1574572539,46215424
1574572542,46215424
1574572545,46215424
1574572548,46215424
1574572551,46215424
1574572554,46215424
1574572557,46215424
1574572560,46215424
1574572563,46215424
1574572566,46215424
1574572569,46215424
1574572572,46215424
1574572575,46215424
1574572578,46215424
1574572581,46215424
1574572584,46215424
1574572587,46215424
1574572590,46215424
1574572593,46215424
1574572596,46215424
1574572599,46215424
1574572602,46215424
1574572605,46215424
1574572608,46215424
1574572611,46215424
1574572614,46215424
1574572617,46215424
1574572620,46208896
1574572623,46208896
1574572626,46208896
1574572629,46208896
1574572632,46208896
1574572635,45257536
1574572638,45210624
1574572641,45210624
1574572644,45210624
1574572647,45210624
1574572650,45210624
1574572653,45210624
1574572656,45210624
1574572659,45122880
1574572662,45122880
1574572665,45122880
1574572668,45122880
