t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1574561885,1,0.000978,0.000000,0.000000,0.000000,events/second
1574561888,1,0.000975,0.000000,0.000000,0.000000,events/second
1574561891,1,0.000972,0.000000,0.000000,0.000000,events/second
1574561894,1,0.000969,0.000000,0.000000,0.000000,events/second
1574561897,1,0.000966,0.000000,0.000000,0.000000,events/second
1574562129,1,0.000963,0.000000,0.000000,0.000000,events/second
1574562132,1,0.000961,0.000000,0.000000,0.000000,events/second
1574562135,1,0.000958,0.000000,0.000000,0.000000,events/second
1574562138,1,0.000955,0.000000,0.000000,0.000000,events/second
1574562141,1,0.000952,0.000000,0.000000,0.000000,events/second
1574562144,1,0.000950,0.000000,0.000000,0.000000,events/second
1574562147,1,0.000947,0.000000,0.000000,0.000000,events/second
1574562150,1,0.000944,0.000000,0.000000,0.000000,events/second
1574562153,1,0.000942,0.000000,0.000000,0.000000,events/second
1574562156,1,0.000939,0.000000,0.000000,0.000000,events/second
1574562159,1,0.000936,0.000000,0.000000,0.000000,events/second
1574562162,1,0.000934,0.000000,0.000000,0.000000,events/second
1574562165,1,0.000931,0.000000,0.000000,0.000000,events/second
1574562168,1,0.000929,0.000000,0.000000,0.000000,events/second
1574562171,1,0.000926,0.000000,0.000000,0.000000,events/second
1574562174,1,0.000923,0.000000,0.000000,0.000000,events/second
1574562177,1,0.000921,0.000000,0.000000,0.000000,events/second
1574562180,1,0.000918,0.000000,0.000000,0.000000,events/second
1574562183,1,0.000916,0.000000,0.000000,0.000000,events/second
1574562186,1,0.000913,0.000000,0.000000,0.000000,events/second
1574562189,1,0.000911,0.000000,0.000000,0.000000,events/second
1574562192,1,0.000908,0.000000,0.000000,0.000000,events/second
1574562195,1,0.000906,0.000000,0.000000,0.000000,events/second
1574562198,1,0.000903,0.000000,0.000000,0.000000,events/second
1574562201,1,0.000901,0.000000,0.000000,0.000000,events/second
1574562204,1,0.000898,0.000000,0.000000,0.000000,events/second
1574562207,1,0.000896,0.000000,0.000000,0.000000,events/second
1574562210,1,0.000894,0.000000,0.000000,0.000000,events/second
1574562213,1,0.000891,0.000000,0.000000,0.000000,events/second
1574562216,1,0.000889,0.000000,0.000000,0.000000,events/second
1574562219,1,0.000887,0.000000,0.000000,0.000000,events/second
1574562222,1,0.000884,0.000000,0.000000,0.000000,events/second
1574562225,1,0.000882,0.000000,0.000000,0.000000,events/second
1574562228,1,0.000880,0.000000,0.000000,0.000000,events/second
1574562231,1,0.000877,0.000000,0.000000,0.000000,events/second
1574562234,1,0.000875,0.000000,0.000000,0.000000,events/second
1574562237,1,0.000873,0.000000,0.000000,0.000000,events/second
1574562240,1,0.000870,0.000000,0.000000,0.000000,events/second
1574562243,1,0.000868,0.000000,0.000000,0.000000,events/second
1574562246,1,0.000866,0.000000,0.000000,0.000000,events/second
1574562249,1,0.000864,0.000000,0.000000,0.000000,events/second
1574562252,1,0.000861,0.000000,0.000000,0.000000,events/second
1574562255,1,0.000859,0.000000,0.000000,0.000000,events/second
1574562258,1,0.000857,0.000000,0.000000,0.000000,events/second
1574562261,1,0.000855,0.000000,0.000000,0.000000,events/second
1574562264,1,0.000853,0.000000,0.000000,0.000000,events/second
1574562267,1,0.000850,0.000000,0.000000,0.000000,events/second
1574562270,1,0.000848,0.000000,0.000000,0.000000,events/second
1574562273,1,0.000846,0.000000,0.000000,0.000000,events/second
1574562276,1,0.000844,0.000000,0.000000,0.000000,events/second
1574562279,1,0.000842,0.000000,0.000000,0.000000,events/second
1574562282,1,0.000840,0.000000,0.000000,0.000000,events/second
1574562285,1,0.000838,0.000000,0.000000,0.000000,events/second
1574562288,1,0.000835,0.000000,0.000000,0.000000,events/second
1574562291,1,0.000833,0.000000,0.000000,0.000000,events/second
1574562294,1,0.000831,0.000000,0.000000,0.000000,events/second
1574562297,1,0.000829,0.000000,0.000000,0.000000,events/second
1574562300,1,0.000827,0.000000,0.000000,0.000000,events/second
1574562303,1,0.000825,0.000000,0.000000,0.000000,events/second
1574562306,1,0.000823,0.000000,0.000000,0.000000,events/second
1574562309,1,0.000821,0.000000,0.000000,0.000000,events/second
1574562312,1,0.000819,0.000000,0.000000,0.000000,events/second
1574562315,1,0.000817,0.000000,0.000000,0.000000,events/second
1574562318,1,0.000815,0.000000,0.000000,0.000000,events/second
1574562321,1,0.000813,0.000000,0.000000,0.000000,events/second
1574562324,1,0.000811,0.000000,0.000000,0.000000,events/second
1574562327,1,0.000809,0.000000,0.000000,0.000000,events/second
1574562330,1,0.000807,0.000000,0.000000,0.000000,events/second
1574562333,1,0.000805,0.000000,0.000000,0.000000,events/second
1574562336,1,0.000803,0.000000,0.000000,0.000000,events/second
1574562339,1,0.000801,0.000000,0.000000,0.000000,events/second
1574562342,1,0.000799,0.000000,0.000000,0.000000,events/second
1574562345,1,0.000797,0.000000,0.000000,0.000000,events/second
